,floor,floors_count,rooms_count,total_meters,price,lat,lon,author_type_homeowner,author_type_official_representative,author_type_real_estate_agent,author_type_realtor,author_type_representative_developer,district_quality,quality_price
14765,0.0,14.0,2.0,45.89,8300000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,10665596.647647338
14766,0.0,14.0,3.0,58.5,13858650,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13596369.664139666
14768,0.0,18.0,2.0,41.4,11321207,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9622046.223852687
14770,0.0,12.0,2.0,42.2,10994916,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9807979.484216992
14771,0.0,13.0,1.0,36.5,6500000,55.477332,37.528361,False,False,True,False,False,206022.22796588266,7519811.320754717
14773,0.0,16.0,2.0,53.0,10500000,55.50471545,37.57598597378679,False,False,False,True,False,198179.5049730333,10503513.763570765
14774,0.0,19.0,2.0,50.2,11227286,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11667312.087860022
14775,0.0,12.0,1.0,30.2,11283398,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7018980.578752443
14776,0.0,12.0,2.0,41.5,11258950,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9645287.881398225
14777,0.0,16.0,1.0,33.3,11271645,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7739471.962664117
14778,0.0,23.0,2.0,49.5,11289009,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11504620.485041257
14780,0.0,17.0,1.0,42.6,11271960,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,11039958.116452888
14781,0.0,17.0,2.0,49.6,11266478,55.5174967,37.5725176,False,False,False,False,False,234723.23137422922,11642272.27616177
14782,0.0,17.0,2.0,36.0,11418636,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8366996.716393641
14783,0.0,19.0,3.0,60.4,11351725,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14037961.157504886
14784,0.0,19.0,3.0,56.8,11313247,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13201261.485865522
14785,0.0,12.0,2.0,50.3,11344869,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11690553.745405558
14786,0.0,12.0,2.0,44.1,11443950,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10249570.97758221
14787,0.0,17.0,1.0,33.4,11429956,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7762713.620209656
14790,0.0,14.0,1.0,35.6,11360867,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8274030.0862114895
14791,0.0,10.0,1.0,37.4,11330907,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8692379.922031172
14792,0.0,10.0,2.0,40.5,11330964,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9412871.305942846
14793,0.0,10.0,2.0,42.6,11370745,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9900946.114399143
14794,0.0,13.0,2.0,47.6,11435854,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11063028.991676036
14795,0.0,17.0,1.0,42.4,11310454,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,10988127.327173764
14796,0.0,17.0,2.0,50.9,11406207,55.5027351,37.586916,False,False,False,False,False,274931.5770102437,13994017.269821405
14797,0.0,9.0,3.0,57.0,11535674,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13247744.800956598
14798,0.0,17.0,2.0,49.7,11531639,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11551103.800132332
14799,0.0,18.0,2.0,52.3,11479611,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12155386.896316316
14800,0.0,14.0,1.0,38.8,11492808,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9017763.127668701
14801,0.0,17.0,2.0,43.4,11465699,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10086879.374763444
14802,0.0,11.0,2.0,51.8,11511482,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12039178.608588627
14803,0.0,18.0,1.0,36.1,11528150,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8390238.373939179
14804,0.0,10.0,2.0,41.5,11520222,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9645287.881398225
14805,0.0,12.0,1.0,35.8,11527758,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8320513.401302565
14806,0.0,18.0,3.0,58.0,11567465,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13480161.376411976
14809,0.0,16.0,3.0,61.6,11612216,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14316861.048051342
14810,0.0,17.0,2.0,59.6,11669917,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13852027.897140583
14811,0.0,21.0,2.0,47.4,11733950,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11016545.67658496
14812,0.0,18.0,2.0,55.6,11716001,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12922361.595319068
14813,0.0,19.0,2.0,63.9,11772334,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14851419.171598712
14814,0.0,14.0,2.0,36.3,11664132,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8436721.689030254
14815,0.0,16.0,2.0,41.7,11712029,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9691771.1964893
14816,0.0,17.0,2.0,36.1,11787445,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8390238.373939179
14817,0.0,16.0,3.0,61.2,11786263,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14223894.41786919
14818,0.0,15.0,2.0,50.8,11799316,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11806762.033133248
14819,0.0,10.0,2.0,40.1,11651486,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9319904.675760696
14822,0.0,18.0,2.0,49.6,11865652,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11527862.142586794
14823,0.0,13.0,1.0,44.1,11884950,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10249570.97758221
14824,0.0,17.0,2.0,36.2,11868703,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8413480.031484718
14825,0.0,13.0,2.0,51.4,11877609,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11946211.978406476
14826,0.0,17.0,1.0,41.9,11817643,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,10858550.353975961
14827,0.0,8.0,2.0,54.9,11996701,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12759669.992500301
14828,0.0,19.0,3.0,61.2,11944708,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14223894.41786919
14829,0.0,17.0,3.0,61.5,11901186,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14293619.390505804
14830,0.0,16.0,2.0,37.8,11934689,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8785346.552213322
14831,0.0,30.0,1.0,33.4,11904157,55.5027351,37.586916,False,False,False,False,False,274931.5770102437,9182714.67214214
14832,0.0,16.0,2.0,54.5,11912283,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12666703.36231815
14833,0.0,16.0,2.0,35.8,11908525,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8320513.401302565
14834,0.0,13.0,2.0,51.6,11911941,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11992695.293497553
14835,0.0,17.0,1.0,44.1,11975707,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,11428689.036046298
14836,0.0,17.0,2.0,55.85,12134305,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12980465.739182914
14837,0.0,21.0,2.0,49.1,12106721,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11411653.854859104
14838,0.0,17.0,3.0,63.7,12072958,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14804935.856507638
14839,0.0,12.0,1.0,31.1,12023913,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7228155.496662284
14840,0.0,18.0,2.0,40.1,12133231,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9319904.675760696
14841,0.0,18.0,2.0,53.1,12106346,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12341320.156680621
14842,0.0,17.0,2.0,40.1,12191908,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9319904.675760696
14843,0.0,10.0,1.0,40.0,12205736,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9296663.018215157
14844,0.0,12.0,2.0,35.9,12166875,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8343755.058848103
14846,0.0,14.0,2.0,46.0,12230064,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10691162.47094743
14847,0.0,14.0,2.0,41.9,12193098,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9738254.511580376
14848,0.0,21.0,2.0,47.5,12320605,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11039787.334130498
14849,0.0,19.0,3.0,63.0,12308858,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14642244.253688872
14850,0.0,17.0,3.0,70.5,12319188,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16385368.569604214
14851,0.0,13.0,2.0,50.2,12257549,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11667312.087860022
14852,0.0,14.0,1.0,36.3,12260424,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8436721.689030254
14853,0.0,14.0,2.0,51.4,12371331,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11946211.978406476
14854,0.0,13.0,2.0,54.0,12366698,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12550495.074590461
14855,0.0,17.0,1.0,42.4,12291081,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,10988127.327173764
14856,0.0,17.0,1.0,42.5,12320070,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,11014042.721813325
14857,0.0,12.0,3.0,59.6,12498120,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13852027.897140583
14858,0.0,21.0,2.0,52.3,12620346,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12155386.896316316
14859,0.0,17.0,2.0,58.9,12590440,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13689336.294321818
14860,0.0,17.0,3.0,62.3,12561702,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14479552.650870105
14861,0.0,19.0,4.0,67.1,12508906,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15595152.213055924
14862,0.0,16.0,2.0,37.3,12568756,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8669138.264485633
14863,0.0,16.0,2.0,47.5,12510851,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11039787.334130498
14864,0.0,16.0,4.0,64.1,12608150,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14897902.486689787
14865,0.0,23.0,2.0,49.4,12622756,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11481378.827495718
14866,0.0,10.0,1.0,33.2,12521793,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7716230.30511858
14867,0.0,13.0,3.0,60.2,12636998,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13991477.842413811
14868,0.0,19.0,3.0,61.2,12726733,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14223894.41786919
14869,0.0,15.0,1.0,34.5,12661820,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8018371.853210572
14870,0.0,16.0,2.0,39.6,12724914,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9203696.388033004
14871,0.0,12.0,2.0,40.1,12665454,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9319904.675760696
14872,0.0,18.0,3.0,64.6,12830501,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15014110.774417477
14873,0.0,22.0,4.0,65.7,12815988,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15269769.007418396
14874,0.0,19.0,2.0,76.1,12757336,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,17686901.392154336
14875,0.0,12.0,1.0,32.9,12841635,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7646505.332481966
14876,0.0,16.0,1.0,37.4,12848333,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8692379.922031172
14877,0.0,13.0,2.0,55.3,12893805,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12852636.622682454
14878,0.0,12.0,2.0,37.8,12892116,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8785346.552213322
14879,0.0,15.0,3.0,59.3,12868100,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13782302.924503969
14880,0.0,30.0,2.0,45.4,12867668,55.5027351,37.586916,False,False,False,False,False,274931.5770102437,12481893.596265065
14881,0.0,18.0,2.0,49.3,12862455,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11458137.16995018
14882,0.0,10.0,2.0,54.2,12860170,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12596978.389681539
14884,0.0,17.0,2.0,50.95,12952100,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11841624.519451557
14885,0.0,9.0,3.0,56.4,12966662,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13108294.855683371
14886,0.0,8.0,3.0,67.4,12987463,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15664877.18569254
14887,0.0,18.0,3.0,66.4,12977704,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15432460.61023716
14888,0.0,18.0,2.0,54.6,12983344,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12689945.01986369
14889,0.0,18.0,3.0,59.4,12955102,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13805544.582049508
14890,0.0,9.0,3.0,60.2,12949871,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13991477.842413811
14891,0.0,13.0,2.0,46.8,12991680,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10877095.731311733
14892,0.0,16.0,2.0,50.6,12978723,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11760278.718042174
14893,0.0,16.0,3.0,74.5,12995706,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,17315034.87142573
14894,0.0,15.0,4.0,65.4,12982227,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15200044.034781782
14896,0.0,10.0,2.0,41.0,12994279,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9529079.593670536
14897,0.0,14.0,2.0,39.8,12979747,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9250179.70312408
14898,0.0,18.0,2.0,38.5,12926747,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8948038.155032089
14899,0.0,17.0,2.0,60.24,13135331,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14000774.505432026
14900,0.0,17.0,1.0,57.0,13120270,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13247744.800956598
14901,0.0,17.0,3.0,61.3,13013850,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14247136.075414727
14902,0.0,18.0,2.0,59.5,13038045,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13828786.239595046
14903,0.0,12.0,2.0,37.4,13098813,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8692379.922031172
14904,0.0,12.0,2.0,37.4,13102562,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8692379.922031172
14905,0.0,13.0,2.0,53.7,13118910,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12480770.10195385
14906,0.0,18.0,2.0,50.0,13041632,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11620828.772768946
14907,0.0,16.0,2.0,41.8,13052246,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9715012.854034837
14908,0.0,11.0,3.0,59.2,13124596,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13759061.266958432
14910,0.0,16.0,3.0,77.5,13093217,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,18012284.597791865
14911,0.0,15.0,3.0,69.8,13140769,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16222676.966785448
14912,0.0,12.0,2.0,41.8,13118649,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9715012.854034837
14913,0.0,12.0,2.0,56.3,13054169,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13085053.198137833
14914,0.0,14.0,2.0,42.0,13030604,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9761496.169125915
14915,0.0,18.0,1.0,49.3,13143768,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11458137.16995018
14917,0.0,16.0,3.0,62.3,13190763,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14479552.650870105
14918,0.0,16.0,2.0,36.9,13236511,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8576171.634303482
14919,0.0,9.0,2.0,57.0,13170724,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13247744.800956598
14920,0.0,15.0,3.0,63.3,13251123,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14711969.226325484
